Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2011,2011,100 g/ha,33285,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2011,2011,t,74133,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2012,2012,ha,16798,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2012,2012,100 g/ha,42439,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2012,2012,t,71289,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2013,2013,ha,21572,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2013,2013,100 g/ha,40379,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2013,2013,t,87106,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2014,2014,ha,25678,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2014,2014,100 g/ha,40479,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2014,2014,t,103941,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2015,2015,ha,20916,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2015,2015,100 g/ha,43427,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2015,2015,t,90831,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2016,2016,ha,23508,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2016,2016,100 g/ha,44407,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2016,2016,t,104392,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2017,2017,ha,23803,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2017,2017,100 g/ha,47318,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2017,2017,t,112632,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2018,2018,ha,29958,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2018,2018,100 g/ha,33917,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2018,2018,t,101606.56,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2019,2019,ha,26739,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2019,2019,100 g/ha,45537,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2019,2019,t,121760.37,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2020,2020,ha,25121,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2020,2020,100 g/ha,45779,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2020,2020,t,115000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2021,2021,ha,30232,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2021,2021,100 g/ha,44324,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2021,2021,t,134000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,113,Rice,2022,2022,ha,32414,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,113,Rice,2022,2022,100 g/ha,44425,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,113,Rice,2022,2022,t,144000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1961,1961,ha,453467,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1961,1961,100 g/ha,6074,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1961,1961,t,275440,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1962,1962,ha,463500,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1962,1962,100 g/ha,6912,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1962,1962,t,320375,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1963,1963,ha,485000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1963,1963,100 g/ha,7258,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1963,1963,t,352000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1964,1964,ha,453000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1964,1964,100 g/ha,6963,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1964,1964,t,315425,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1965,1965,ha,465000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1965,1965,100 g/ha,5712,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1965,1965,t,265600,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1966,1966,ha,545700,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1966,1966,100 g/ha,5078,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1966,1966,t,277082,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1967,1967,ha,530200,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1967,1967,100 g/ha,6453,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1967,1967,t,342162,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1968,1968,ha,595600,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1968,1968,100 g/ha,3611,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1968,1968,t,215100,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1969,1969,ha,595000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1969,1969,100 g/ha,4862,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1969,1969,t,289300,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1970,1970,ha,593100,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1970,1970,100 g/ha,3881,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1970,1970,t,230200,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1971,1971,ha,579300,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1971,1971,100 g/ha,4606,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1971,1971,t,266800,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1972,1972,ha,566800,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1972,1972,100 g/ha,3677,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1972,1972,t,208400,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1973,1973,ha,447996,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1973,1973,100 g/ha,2816,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1973,1973,t,126134,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1974,1974,ha,547700,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1974,1974,100 g/ha,3996,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1974,1974,t,218850,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1975,1975,ha,790900,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1975,1975,100 g/ha,3209,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1975,1975,t,253800,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1976,1976,ha,615500,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1976,1976,100 g/ha,4656,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1976,1976,t,286600,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1977,1977,ha,732500,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1977,1977,100 g/ha,4669,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1977,1977,t,342000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1978,1978,ha,795900,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1978,1978,100 g/ha,4664,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1978,1978,t,371200,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1979,1979,ha,716660,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1979,1979,100 g/ha,4895,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1979,1979,t,350795,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1980,1980,ha,768313,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1980,1980,100 g/ha,4788,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1980,1980,t,367900,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1981,1981,ha,982300,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1981,1981,100 g/ha,3274,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1981,1981,t,321600,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1982,1982,ha,1134580,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1982,1982,100 g/ha,3162,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1982,1982,t,358731,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1983,1983,ha,1107190,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1983,1983,100 g/ha,3210,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1983,1983,t,355415,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1984,1984,ha,1098449,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1984,1984,100 g/ha,2153,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1984,1984,t,236496,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1985,1985,ha,1142226,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1985,1985,100 g/ha,2882,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1985,1985,t,329212,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1986,1986,ha,1094199,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1986,1986,100 g/ha,3293,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1986,1986,t,360363,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1987,1987,ha,1342300,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1987,1987,100 g/ha,2726,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1987,1987,t,365845,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1988,1988,ha,1474821,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1988,1988,100 g/ha,3798,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1988,1988,t,560186,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1989,1989,ha,1617410,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1989,1989,100 g/ha,2608,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1989,1989,t,421876,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1990,1990,ha,2238413,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1990,1990,100 g/ha,1257,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1990,1990,t,281276,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1991,1991,ha,2175685,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1991,1991,100 g/ha,1337,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1991,1991,t,290977.42,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1992,1992,ha,2530518,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1992,1992,100 g/ha,1541,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1992,1992,t,390000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1993,1993,ha,2236976,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1993,1993,100 g/ha,1341,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1993,1993,t,300000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1994,1994,ha,2003119,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1994,1994,100 g/ha,1518,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1994,1994,t,304000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1995,1995,ha,1934926,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1995,1995,100 g/ha,2160,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1995,1995,t,418000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1996,1996,ha,2115360,X,Figure from international organizations,Unofficial figure
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1996,1996,100 g/ha,1281,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1996,1996,t,271000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1997,1997,ha,1883287,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1997,1997,100 g/ha,2177,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1997,1997,t,410000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1998,1998,ha,2241343,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1998,1998,100 g/ha,2244,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1998,1998,t,503000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,1999,1999,ha,2098668,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,1999,1999,100 g/ha,2268,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,1999,1999,t,476000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2000,2000,ha,2155556,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2000,2000,100 g/ha,1721,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2000,2000,t,371000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2001,2001,ha,2604308,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2001,2001,100 g/ha,2548,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2001,2001,t,663609,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2002,2002,ha,2240700,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2002,2002,100 g/ha,2989,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2002,2002,t,669709,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2003,2003,ha,2037758,I,Imputed value,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2003,2003,100 g/ha,2733,E,Estimated value,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2003,2003,t,557000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2004,2004,ha,2218900,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2004,2004,100 g/ha,2519,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2004,2004,t,559000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2005,2005,ha,2476600,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2005,2005,100 g/ha,3812,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2005,2005,t,944000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2006,2006,ha,2682362,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2006,2006,100 g/ha,3463,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2006,2006,t,929000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2007,2007,ha,2838500,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2007,2007,100 g/ha,3435,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2007,2007,t,975000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2008,2008,ha,3055251,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2008,2008,100 g/ha,4291,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2008,2008,t,1311144,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2009,2009,ha,2544716,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2009,2009,100 g/ha,2903,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2009,2009,t,738661,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2010,2010,ha,3322142,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2010,2010,100 g/ha,3919,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2010,2010,t,1301840,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2011,2011,ha,2878823,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2011,2011,100 g/ha,2676,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2011,2011,t,770322,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2012,2012,ha,3111086,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2012,2012,100 g/ha,4422,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2012,2012,t,1375697,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2013,2013,ha,3565084,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2013,2013,100 g/ha,3703,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2013,2013,t,1320250,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2014,2014,ha,3572330,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2014,2014,100 g/ha,3992,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2014,2014,t,1425982,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2015,2015,ha,3416780,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2015,2015,100 g/ha,5614,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2015,2015,t,1918330,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2016,2016,ha,3604676,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2016,2016,100 g/ha,5016,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2016,2016,t,1808263.24,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2017,2017,ha,3820696,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2017,2017,100 g/ha,5091,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2017,2017,t,1945135.88,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2018,2018,ha,3896366,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2018,2018,100 g/ha,5390,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2018,2018,t,2100189.83,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2019,2019,ha,3747664,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2019,2019,100 g/ha,5061,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2019,2019,t,1896638.06,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2020,2020,ha,3672164,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2020,2020,100 g/ha,5807,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2020,2020,t,2132295,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2021,2021,ha,3519085,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2021,2021,100 g/ha,3431,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2021,2021,t,1207237,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,114,Sorghum,2022,2022,ha,3786257,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,114,Sorghum,2022,2022,100 g/ha,5548,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,114,Sorghum,2022,2022,t,2100697.29,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1961,1961,ha,815,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1961,1961,100 g/ha,12270,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1961,1961,t,1000,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1962,1962,ha,938,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1962,1962,100 g/ha,12004,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1962,1962,t,1126,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1963,1963,ha,640,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1963,1963,100 g/ha,12766,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1963,1963,t,817,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1964,1964,ha,795,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1964,1964,100 g/ha,11698,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1964,1964,t,930,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1965,1965,ha,592,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1965,1965,100 g/ha,8564,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1965,1965,t,507,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1966,1966,ha,556,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1966,1966,100 g/ha,12248,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1966,1966,t,681,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1967,1967,ha,300,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1967,1967,100 g/ha,12400,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1967,1967,t,372,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1968,1968,ha,600,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1968,1968,100 g/ha,6667,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1968,1968,t,400,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1969,1969,ha,217,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1969,1969,100 g/ha,9816,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1969,1969,t,213,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1970,1970,ha,430,A,Official figure,
QCL,Crops and livestock products,562,Niger,5419,Yield,111,Wheat,1970,1970,100 g/ha,9070,A,Official figure,
QCL,Crops and livestock products,562,Niger,5510,Production,111,Wheat,1970,1970,t,390,A,Official figure,
QCL,Crops and livestock products,562,Niger,5312,Area harvested,111,Wheat,1971,1971,ha,320,A,Official figure,
